time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
5082.496191	8.843362	1.592798	5.552092	1
5083.542492	8.464488	1.582364	5.349266	2
5084.532126	9.242219	1.637022	5.645751	3
5085.577631	8.319661	1.574801	5.282991	4
5086.567821	8.872919	1.600223	5.544802	5
5087.619871	7.980261	1.574897	5.067164	6
5088.602730	8.633852	1.569769	5.500077	7
5089.648125	8.089278	1.552543	5.210340	8
5090.636419	8.325154	1.559539	5.338215	9
5091.681487	8.219852	1.576913	5.212625	10
5092.672062	8.396709	1.594072	5.267461	11
5093.715374	8.315697	1.583848	5.250313	12
5094.707973	8.549910	1.623703	5.265685	13
5095.748666	8.374441	1.579320	5.302562	14
5096.751894	8.088877	1.590621	5.085359	15
5097.780898	8.545084	1.580204	5.407584	16
5098.782575	8.331264	1.622376	5.135222	17
5099.812135	8.595660	1.595831	5.386323	18
5100.822793	8.219728	1.601457	5.132658	19
5101.843512	8.433323	1.570886	5.368513	20
5102.868242	7.831053	1.590999	4.922098	21
5103.874568	8.570828	1.588575	5.395295	22
5104.898512	8.305715	1.619072	5.129924	23
5105.907456	8.456186	1.570965	5.382797	24
5106.935249	7.960996	1.531168	5.199296	25
5107.941031	8.291183	1.540106	5.383516	26
5108.970435	8.390918	1.583814	5.297919	27
5109.974513	8.445302	1.582284	5.337412	28
5111.004411	8.225779	1.582426	5.198208	29
5112.010496	8.300749	1.575445	5.268828	30
5113.039280	8.132784	1.582086	5.140545	31
5114.046238	8.190318	1.576532	5.195148	32
5115.074017	8.250581	1.599828	5.157169	33
5116.082227	8.101241	1.541200	5.256452	34
5117.108608	8.299994	1.602683	5.178813	35
5118.116909	8.415009	1.592587	5.283863	36
5119.143642	8.106888	1.577640	5.138618	37
5120.151202	8.269340	1.581912	5.227435	38
5121.179287	8.169363	1.585600	5.152224	39
5122.185405	8.328843	1.583850	5.258605	40
5123.214375	8.112686	1.578243	5.140326	41
5124.220193	8.353115	1.586577	5.264865	42
5125.249178	8.169663	1.593929	5.125489	43
5126.255163	8.653413	1.628563	5.313527	44
5127.283491	7.882527	1.525256	5.168004	45
5128.299310	8.194617	1.574322	5.205173	46
5129.315021	8.111970	1.599311	5.072165	47
5130.329848	8.537380	1.608550	5.307502	48
5131.346384	8.111382	1.608835	5.041773	49
5132.367988	8.512536	1.622925	5.245183	50
5133.377813	8.031380	1.591558	5.046238	51
5134.406032	8.317729	1.609625	5.167495	52
5135.408163	7.830323	1.579917	4.956161	53
5136.444471	8.282078	1.586786	5.219404	54
5137.441051	7.977662	1.584047	5.036253	55
5138.482004	7.961685	1.531032	5.200208	56
5139.474106	8.038577	1.584978	5.071728	57
5140.518928	8.112761	1.606504	5.049947	58
5141.508311	7.983330	1.569643	5.086079	59
5142.553995	7.754709	1.563692	4.959231	60
5143.542897	8.312267	1.612743	5.154117	61
5144.589055	7.903951	1.588363	4.976161	62
5145.577096	8.187014	1.603080	5.107053	63
5146.623698	7.731458	1.573174	4.914561	64
