time (s)	coil I (A)	last det (V)	int current (uC)
7538.941899	0.719963	0.254920	315.343964
7538.942794	0.254301	0.254920	542.942932
7538.943763	0.248789	0.254920	784.019531
7538.944683	0.241110	0.254920	1005.840393
7538.945590	0.495154	0.254920	1454.944946
7538.946547	0.099668	0.254920	1550.327148
7538.947443	0.100177	0.254920	1640.085693
7538.948338	0.102363	0.254920	1731.700806
7538.949229	0.102162	0.254920	1822.727051
7538.950167	0.100166	0.254920	1916.682739
7538.951075	0.100627	0.254920	2008.052490
7538.951983	0.101635	0.254920	2100.336670
7538.952873	0.101045	0.254920	2190.266602
7538.953830	0.099554	0.254920	2285.540283
7538.954733	0.101232	0.254920	2376.952393
7539.949009	0.678442	0.277531	304.620636
7539.949908	0.255004	0.277531	533.868896
7539.950878	0.249174	0.277531	775.567261
7539.951797	0.241414	0.277531	997.426331
7539.952727	0.491118	0.277531	1454.166260
7539.953612	0.100115	0.277531	1542.767822
7539.954555	0.101385	0.277531	1638.374390
7539.955458	0.103099	0.277531	1731.473145
7539.956347	0.103037	0.277531	1823.073120
7539.957278	0.100016	0.277531	1916.187866
7539.958186	0.101653	0.277531	2008.488647
7539.959103	0.101895	0.277531	2101.926025
7539.960001	0.102041	0.277531	2193.558838
7539.960947	0.100367	0.277531	2288.506348
7539.961851	0.100895	0.277531	2379.715332
7540.979711	0.704385	0.255843	343.739746
7540.980630	0.255663	0.255843	578.693909
7540.981535	0.249027	0.255843	804.063416
7540.982437	0.241436	0.255843	1021.838257
7540.983415	0.491715	0.255843	1502.735596
7540.984315	0.100258	0.255843	1592.967407
7540.985209	0.102451	0.255843	1684.558716
7540.986126	0.101404	0.255843	1777.546021
7540.987041	0.100291	0.255843	1869.311890
7540.987943	0.101616	0.255843	1960.969727
7540.988848	0.101646	0.255843	2052.958984
7540.989776	0.099767	0.255843	2145.542725
7540.990681	0.099928	0.255843	2235.977539
7540.991581	0.101763	0.255843	2327.563965
7540.992468	0.101455	0.255843	2417.554687
7541.985741	0.714818	0.281422	316.664429
7541.986716	0.255535	0.281422	565.810730
7541.987634	0.248654	0.281422	794.074707
7541.988537	0.241285	0.281422	1011.955444
7541.989492	0.461949	0.281422	1453.117187
7541.990392	0.099514	0.281422	1542.679932
7541.991289	0.101169	0.281422	1633.428955
7541.992173	0.102096	0.281422	1723.681763
7541.993109	0.099950	0.281422	1817.234863
7541.994015	0.100199	0.281422	1908.015137
7541.994918	0.102938	0.281422	2000.968384
7541.995807	0.101115	0.281422	2090.859131
7541.996757	0.099408	0.281422	2185.296631
7541.997658	0.100734	0.281422	2276.057617
7541.998554	0.101884	0.281422	2367.345215
7543.015885	0.717506	0.249280	316.420197
7543.016867	0.255850	0.249280	567.664490
7543.017782	0.248782	0.249280	795.299805
7543.018688	0.241447	0.249280	1014.050354
7543.019591	0.399851	0.249280	1375.115845
7543.020540	0.100096	0.249280	1470.107422
7543.021432	0.102217	0.249280	1561.284790
7543.022323	0.102653	0.249280	1652.748291
7543.023256	0.100715	0.249280	1746.715698
7543.024163	0.101140	0.249280	1838.449829
7543.025063	0.101887	0.249280	1930.148315
7543.025950	0.101334	0.249280	2020.031738
7543.026893	0.099445	0.249280	2113.807861
7543.027800	0.100939	0.249280	2205.359375
7543.028701	0.101887	0.249280	2297.159668
7544.020944	0.690699	0.281970	306.670563
7544.021840	0.255062	0.281970	535.206360
7544.022787	0.249375	0.281970	771.364502
7544.023698	0.241578	0.281970	991.442383
7544.024609	0.496758	0.281970	1443.988770
7544.025498	0.100613	0.281970	1533.433594
7544.026440	0.100023	0.281970	1627.655396
7544.027348	0.101334	0.281970	1719.666870
7544.028247	0.102817	0.281970	1812.099731
7544.029161	0.100946	0.281970	1904.364380
7544.030079	0.099650	0.281970	1995.842773
7544.030983	0.101660	0.281970	2087.743652
7544.031875	0.101986	0.281970	2178.715332
7544.032816	0.099584	0.281970	2272.423584
7544.033725	0.099525	0.281970	2362.891846
7545.048026	0.687144	0.248479	307.840302
7545.048926	0.255374	0.248479	537.676514
7545.049827	0.249741	0.248479	762.693359
7545.050797	0.241586	0.248479	997.031494
7545.051709	0.493107	0.248479	1446.744873
7545.052601	0.101829	0.248479	1537.576050
7545.053550	0.100763	0.248479	1633.200073
7545.054459	0.101484	0.248479	1725.449341
7545.055382	0.102418	0.248479	1819.981323
7545.056267	0.102136	0.248479	1910.371826
7545.057198	0.100177	0.248479	2003.636597
7545.058113	0.101019	0.248479	2096.069336
7545.059002	0.101360	0.248479	2186.178223
7545.059911	0.100184	0.248479	2277.245850
7545.060849	0.100734	0.248479	2371.733887
7546.056151	0.678084	0.274949	299.034851
7546.057067	0.255297	0.274949	532.886597
7546.057981	0.249620	0.274949	761.039612
7546.058898	0.241553	0.274949	982.543457
7546.059853	0.496879	0.274949	1457.062622
7546.060759	0.100085	0.274949	1547.739990
7546.061652	0.102173	0.274949	1638.980347
7546.062588	0.100258	0.274949	1732.821411
7546.063502	0.100096	0.274949	1824.309570
7546.064394	0.102535	0.274949	1915.771118
7546.065285	0.102092	0.274949	2006.735352
7546.066220	0.099913	0.274949	2100.154297
7546.067134	0.100565	0.274949	2192.070801
7546.068032	0.101631	0.274949	2283.335205
7546.068945	0.100474	0.274949	2375.067627
7547.081167	0.705044	0.238448	310.924377
7547.082060	0.255073	0.238448	538.704773
7547.083046	0.249152	0.238448	784.368286
7547.083962	0.241571	0.238448	1005.647339
7547.084864	0.489727	0.238448	1447.380615
7547.085810	0.100115	0.238448	1542.089111
7547.086705	0.100514	0.238448	1632.049072
7547.087614	0.103495	0.238448	1726.125854
7547.088501	0.101851	0.238448	1816.467285
7547.089437	0.100118	0.238448	1910.178101
7547.090347	0.100693	0.238448	2001.809082
7547.091247	0.102261	0.238448	2093.843750
7547.092147	0.100459	0.238448	2184.256836
7547.093083	0.099379	0.238448	2277.275146
7547.093990	0.102352	0.238448	2370.108643
7548.093404	0.668580	0.264665	297.518219
7548.094315	0.255377	0.264665	530.166809
7548.095212	0.250052	0.264665	754.463867
7548.096172	0.241696	0.264665	986.491577
7548.097092	0.493978	0.264665	1440.951538
7548.097987	0.101686	0.264665	1531.960327
7548.098874	0.102319	0.264665	1622.717529
7548.099819	0.100364	0.264665	1717.561279
7548.100724	0.102521	0.264665	1810.342529
7548.101620	0.102198	0.264665	1901.912354
7548.102539	0.100931	0.264665	1994.668335
7548.103444	0.100338	0.264665	2085.474365
7548.104345	0.103110	0.264665	2178.376709
7548.105233	0.101495	0.264665	2268.504639
7548.106169	0.099983	0.264665	2362.088623
7549.114826	0.720619	0.230658	314.910461
7549.115806	0.255066	0.230658	564.875061
7549.116716	0.248350	0.230658	790.873169
7549.117625	0.241300	0.230658	1010.214905
7549.118525	0.418887	0.230658	1387.212891
7549.119470	0.099792	0.230658	1481.516846
7549.120385	0.102008	0.230658	1574.854248
7549.121274	0.103403	0.230658	1666.779785
7549.122219	0.100833	0.230658	1762.066528
7549.123126	0.100071	0.230658	1852.830688
7549.124031	0.102140	0.230658	1945.267334
7549.124927	0.102144	0.230658	2036.787964
7549.125881	0.099587	0.230658	2131.794434
7549.126782	0.100778	0.230658	2222.594971
7549.127679	0.100514	0.230658	2312.755859
7550.131175	0.688824	0.252709	317.548065
7550.132113	0.255568	0.252709	557.270508
7550.133009	0.249130	0.252709	780.490662
7550.133978	0.241494	0.252709	1014.498474
7550.134909	0.471211	0.252709	1453.195801
7550.135799	0.101887	0.252709	1543.875366
7550.136724	0.102422	0.252709	1638.615601
7550.137631	0.103506	0.252709	1732.495361
7550.138553	0.102433	0.252709	1826.938477
7550.139457	0.103235	0.252709	1920.262817
7550.140412	0.100232	0.252709	2015.984375
7550.141321	0.100942	0.252709	2107.740967
7550.142251	0.101481	0.252709	2202.117920
7550.143142	0.100397	0.252709	2291.571289
7550.144087	0.101067	0.252709	2387.079590
7551.148543	0.716067	0.232507	348.724579
7551.149468	0.255655	0.232507	585.205933
7551.150376	0.248950	0.232507	811.252686
7551.151273	0.241633	0.232507	1027.997803
7551.152238	0.483131	0.232507	1494.219238
7551.153136	0.100660	0.232507	1584.612305
7551.154035	0.103400	0.232507	1677.568604
7551.154925	0.101642	0.232507	1768.029785
7551.155850	0.100247	0.232507	1860.757812
7551.156762	0.100968	0.232507	1952.840698
7551.157659	0.103711	0.232507	2045.869385
7551.158589	0.100818	0.232507	2139.629883
7551.159503	0.099456	0.232507	2230.532227
7551.160405	0.101539	0.232507	2322.120605
7551.161293	0.101785	0.232507	2412.505371
7552.170952	0.714899	0.252201	313.125610
7552.171914	0.255370	0.252201	558.791443
7552.172831	0.249093	0.252201	787.209717
7552.173742	0.241725	0.252201	1007.421021
7552.174644	0.492872	0.252201	1451.991821
7552.175592	0.099606	0.252201	1546.418091
7552.176498	0.100931	0.252201	1637.861938
7552.177386	0.103707	0.252201	1729.953979
7552.178293	0.101810	0.252201	1822.295898
7552.179217	0.099902	0.252201	1914.605713
7552.180123	0.100529	0.252201	2005.684570
7552.181024	0.102334	0.252201	2097.887451
7552.181954	0.100283	0.252201	2191.150879
7552.182854	0.099866	0.252201	2281.030029
7552.183754	0.102330	0.252201	2373.127441
7553.181643	0.728665	0.238307	319.155090
7553.182540	0.254821	0.238307	547.729126
7553.183487	0.249152	0.238307	783.675720
7553.184417	0.241351	0.238307	1008.132446
7553.185321	0.498193	0.238307	1458.499268
7553.186249	0.100217	0.238307	1551.500854
7553.187172	0.101902	0.238307	1645.556274
7553.188095	0.102876	0.238307	1740.510742
7553.188986	0.104440	0.238307	1833.566528
7553.189930	0.101865	0.238307	1929.727295
7553.190828	0.101986	0.238307	2021.310791
7553.191753	0.101752	0.238307	2115.431152
7553.192642	0.101008	0.238307	2205.227539
7553.193576	0.101638	0.238307	2300.157715
7553.194497	0.100715	0.238307	2392.916504
7554.209241	0.687037	0.260262	305.044586
7554.210143	0.254634	0.260262	534.724243
7554.211039	0.249701	0.260262	758.456299
7554.212001	0.241362	0.260262	990.646851
7554.212920	0.486995	0.260262	1438.194824
7554.213814	0.101455	0.260262	1528.895630
7554.214706	0.101587	0.260262	1619.511108
7554.215648	0.100404	0.260262	1714.091675
7554.216554	0.102865	0.260262	1807.287354
7554.217449	0.102374	0.260262	1898.912354
7554.218372	0.100269	0.260262	1991.460205
7554.219268	0.099807	0.260262	2080.887451
7554.220167	0.101279	0.260262	2171.937500
7554.221056	0.101869	0.260262	2262.499023
7554.222000	0.099529	0.260262	2356.454102
7555.213281	0.678955	0.245695	312.998291
7555.214181	0.255344	0.245695	542.808105
7555.215132	0.249364	0.245695	779.953308
7555.216045	0.241725	0.245695	1000.648071
7555.216957	0.481937	0.245695	1440.174805
7555.217842	0.100763	0.245695	1529.349976
7555.218801	0.100529	0.245695	1625.756836
7555.219715	0.102239	0.245695	1719.203125
7555.220617	0.102338	0.245695	1811.511719
7555.221548	0.100734	0.245695	1905.294678
7555.222447	0.099836	0.245695	1995.047607
7555.223343	0.101158	0.245695	2085.685547
7555.224232	0.101407	0.245695	2175.836670
7555.225164	0.099331	0.245695	2268.413086
7555.226063	0.100503	0.245695	2358.765137
7556.248065	0.715646	0.259863	352.097717
7556.248979	0.255275	0.259863	585.418762
7556.249883	0.248884	0.259863	810.410156
7556.250777	0.241227	0.259863	1026.066895
7556.251747	0.490664	0.259863	1502.011108
7556.252647	0.099800	0.259863	1591.830933
7556.253545	0.103667	0.259863	1684.923828
7556.254435	0.102360	0.259863	1776.023926
7556.255397	0.100177	0.259863	1872.394165
7556.256306	0.101173	0.259863	1964.360474
7556.257207	0.101459	0.259863	2055.774902
7556.258137	0.100283	0.259863	2149.038330
7556.259035	0.099294	0.259863	2238.204834
7556.259932	0.100433	0.259863	2328.293457
7556.260822	0.101664	0.259863	2418.774170
7557.245917	0.692205	0.243838	312.876465
7557.246822	0.255330	0.243838	543.949707
7557.247718	0.249456	0.243838	767.461914
7557.248665	0.241586	0.243838	996.243591
7557.249588	0.491682	0.243838	1450.066162
7557.250483	0.101510	0.243838	1540.917603
7557.251420	0.101100	0.243838	1635.648193
7557.252324	0.100503	0.243838	1726.502808
7557.253224	0.102147	0.243838	1818.435303
7557.254113	0.101499	0.243838	1908.667969
7557.255059	0.099877	0.243838	2003.151367
7557.255963	0.100096	0.243838	2093.638428
7557.256864	0.101858	0.243838	2185.412354
7557.257761	0.099932	0.243838	2275.051025
7557.258694	0.099239	0.243838	2367.641602
7558.284803	0.583429	0.258010	289.380768
7558.285726	0.255824	0.258010	525.506287
7558.286636	0.249100	0.258010	752.187622
7558.287528	0.241611	0.258010	967.704956
7558.288495	0.495699	0.258010	1447.046387
7558.289402	0.100774	0.258010	1538.448364
7558.290294	0.102667	0.258010	1630.027588
7558.291237	0.100448	0.258010	1724.750000
7558.292134	0.099796	0.258010	1814.267090
7558.293033	0.102799	0.258010	1906.683472
7558.293925	0.103363	0.258010	1998.883301
7558.294850	0.099390	0.258010	2090.818848
7558.295756	0.099668	0.258010	2181.117920
7558.296664	0.101938	0.258010	2273.677979
7558.297556	0.100789	0.258010	2363.581299
7559.278592	0.719216	0.240406	353.135193
7559.279512	0.255469	0.240406	588.166443
7559.280414	0.249357	0.240406	813.086182
7559.281309	0.241644	0.240406	1029.357788
7559.282261	0.466373	0.240406	1473.345215
7559.283166	0.100591	0.240406	1564.379883
7559.284088	0.102264	0.240406	1658.667725
7559.284997	0.101946	0.240406	1751.336426
7559.285956	0.101378	0.240406	1848.558105
7559.286858	0.101960	0.240406	1940.526367
7559.287753	0.102140	0.240406	2031.941528
7559.288674	0.100430	0.240406	2124.437256
7559.289589	0.100950	0.240406	2216.806152
7559.290516	0.101353	0.240406	2310.760010
7559.291406	0.101971	0.240406	2401.514648
7560.321017	0.721970	0.250272	350.877502
7560.321934	0.255751	0.250272	585.400940
7560.322836	0.249397	0.250272	810.356995
7560.323731	0.241641	0.250272	1026.625366
7560.324705	0.480564	0.250272	1494.694702
7560.325603	0.099851	0.250272	1584.360962
7560.326509	0.102704	0.250272	1677.410645
7560.327399	0.101334	0.250272	1767.598145
7560.328342	0.099946	0.250272	1861.847534
7560.329254	0.100206	0.250272	1953.235718
7560.330154	0.101646	0.250272	2044.716675
7560.331083	0.100327	0.250272	2137.920654
7560.331979	0.099705	0.250272	2227.255859
7560.332877	0.101711	0.250272	2318.592773
7560.333763	0.102440	0.250272	2409.354736
7561.311215	0.609646	0.246517	285.314331
7561.312132	0.255494	0.246517	519.602661
7561.313043	0.249478	0.246517	746.876709
7561.313937	0.241721	0.246517	962.975464
7561.314903	0.468270	0.246517	1415.324463
7561.315810	0.100485	0.246517	1506.463989
7561.316704	0.102206	0.246517	1597.835937
7561.317630	0.100950	0.246517	1691.315308
7561.318534	0.100309	0.246517	1781.994507
7561.319431	0.101752	0.246517	1873.265747
7561.320321	0.101920	0.246517	1963.974731
7561.321276	0.099943	0.246517	2059.419922
7561.322175	0.100239	0.246517	2149.534912
7561.323075	0.101580	0.246517	2240.956543
7561.323964	0.100448	0.246517	2330.254883
7562.358240	0.667178	0.249115	300.897156
7562.359153	0.254923	0.249115	533.641968
7562.360058	0.249298	0.249115	759.256775
7562.360955	0.241300	0.249115	975.702942
7562.361930	0.490063	0.249115	1453.514893
